time_s,x,y,dist,yaw_err,left,right
65.2,27.680509049754683,-5.374130859209408,2.6959736435101713,2.1115166361020306,-500000.0,500000.0
65.3,27.62108831361827,-5.406613181432209,2.763653642152433,1.9935495582445748,-500000.0,500000.0
65.4,27.56538174407503,-5.434674473490165,2.8258904608932434,1.874404682399616,-500000.0,500000.0
65.5,27.512301084137498,-5.457739668982962,2.8833402224694233,1.7539439288867953,-500000.0,500000.0
65.60000000000001,27.46063610151712,-5.475575857362161,2.9369530332894738,1.6320581305254538,-500000.0,500000.0
65.7,27.40958430334656,-5.488417777499481,2.9875811222199515,1.5088214560459936,-500000.0,500000.0
65.8,27.358782913543802,-5.496960580908323,3.035937858155458,1.3844910778636623,-500000.0,500000.0
65.9,27.30807944207771,-5.502248857726037,3.082724107133793,1.2594218741163037,-500000.0,500000.0
66.0,27.25742503578794,-5.505394476658299,3.1285667588651678,1.133975843839187,-500000.0,500000.0
66.10000000000001,27.206855934247653,-5.507147155656274,3.173822036732739,1.0084081369861078,-500000.0,500000.0
66.2,27.156346178928338,-5.507691594508703,3.218617870802258,0.8827891227358997,-500000.0,500000.0
66.3,27.105623297549933,-5.506946762223405,3.263174074403836,0.7570692644185417,-500000.0,500000.0
66.4,27.05424916124696,-5.5050894174182545,3.307981583751435,0.6312435932383587,-500000.0,500000.0
66.5,27.001959878691988,-5.502729908454326,3.353571491221815,0.5054430341195314,-500000.0,500000.0
66.60000000000001,26.94889802768927,-5.500567888632019,3.400136355182241,0.3798687876953407,-500000.0,500000.0
66.7,26.895471729472877,-5.49897977772894,3.4474680791187073,0.25466637872138526,-500000.0,500000.0
66.8,26.842015356653903,-5.4980040349552795,3.495265811973687,0.12987998973725845,-500000.0,500000.0
66.9,26.788619373906386,-5.4976741527643735,3.5434437195344164,0.005519990176798384,-500000.0,500000.0
67.0,26.735229173086367,-5.498281930011125,3.592154965207402,-0.11835588683521651,-500000.0,500000.0
67.10000000000001,26.681806756312504,-5.500311523956108,3.6416124273965296,-0.24164456294291314,-500000.0,500000.0
67.2,26.62838365165683,-5.504211101160663,3.6919436395034406,-0.3642523977923226,-500000.0,500000.0
67.3,26.575061045023322,-5.510287105547665,3.7431502757036466,-0.48611943560064186,500000.0,500000.0
67.4,26.545489733662517,-5.492269430218834,3.7630452073549034,-0.5983896262472171,500000.0,500000.0
67.5,26.557907175661114,-5.4202157742698125,3.7235756816331866,-0.6982150271588097,500000.0,-500000.0
67.60000000000001,26.589939493123783,-5.3292032764181165,3.659958197930345,-0.7725104666528031,500000.0,-500000.0
67.7,26.625796996808013,-5.253323012731101,3.599453358635334,-0.8073071620365793,500000.0,-500000.0
67.8,26.665996080251627,-5.188461227627641,3.5394946286824216,-0.8090279525962227,500000.0,-500000.0
67.9,26.710158570810442,-5.13081285196525,3.478763334201074,-0.7827827444683021,500000.0,-500000.0
68.0,26.75687004210139,-5.077828000343753,3.417543726442202,-0.7340511782773657,500000.0,-500000.0
68.10000000000001,26.80457651270354,-5.028875830364042,3.3569803004297123,-0.667863295073503,500000.0,-500000.0
68.2,26.851968141683955,-4.9851105255742745,3.298567466123741,-0.5881297060894521,500000.0,-500000.0
68.3,26.897598717867663,-4.948179296949192,3.2440619128708743,-0.49779856728668176,500000.0,500000.0
68.4,26.96430655766794,-4.890221331254697,3.1635310484391903,-0.4196437941327838,500000.0,500000.0
68.5,27.07187380772525,-4.792228722472221,3.033405569091511,-0.3681693909295995,500000.0,500000.0
68.60000000000001,27.214992230874635,-4.664318003752653,2.863142798429472,-0.3384152818387782,500000.0,500000.0
68.7,27.38816993471632,-4.515025446027567,2.662124621420952,-0.32777449844713613,-500000.0,500000.0
68.80000000000001,27.554430774101423,-4.364839135682458,2.4726335016713836,-0.3464473183201917,500000.0,500000.0
68.9,27.724435010950046,-4.211744304582717,2.285395298392192,-0.39024000063238845,500000.0,500000.0
69.0,27.92686612704791,-4.044470201542082,2.0736107768832923,-0.45115330243790286,500000.0,500000.0
69.10000000000001,28.15336662987628,-3.867467048411414,1.8513832090929383,-0.5347866804640811,500000.0,-500000.0
69.2,28.36686024425323,-3.703932183173039,1.659759504856444,-0.6190818688707009,500000.0,-500000.0
69.30000000000001,28.546196033964524,-3.5672336178689705,1.5168496013656925,-0.6812899385405393,500000.0,-500000.0
69.4,28.70002434312846,-3.450294480516865,1.4114222850050269,-0.7247371517934982,500000.0,-500000.0
69.5,28.834195626283996,-3.3472677057567966,1.3360985314427074,-0.7528656974283275,500000.0,-500000.0
69.60000000000001,28.952876427103842,-3.2540877772055743,1.2856332373694048,-0.7681393551381438,500000.0,-500000.0
